Farm,Type,Round,Date,Species,Number
Farm10,HLS,2,06/29/14,Andrena semilaevis,1
Farm10,HLS,2,06/29/14,Andrena semilaevis,1
Farm10,HLS,2,06/29/14,Anthidium manicatum,1
Farm10,HLS,1,05/06/13,Bombus hortorum,2
Farm10,HLS,1,05/06/13,Bombus hortorum,1
Farm10,HLS,2,05/07/13,Bombus hortorum,1
Farm10,HLS,2,05/07/13,Bombus hortorum,1
Farm10,HLS,2,05/07/13,Bombus hortorum,1
Farm10,HLS,2,05/07/13,Bombus hortorum,2
Farm10,HLS,2,05/07/13,Bombus hortorum,2
Farm10,HLS,2,05/07/13,Bombus hortorum,1
Farm10,HLS,2,05/07/13,Bombus hortorum,1
Farm10,HLS,2,05/07/13,Bombus hortorum,1
Farm10,HLS,2,05/07/13,Bombus hortorum,1
Farm10,HLS,2,05/07/13,Bombus hortorum,1
Farm10,HLS,2,05/07/13,Bombus hortorum,1
Farm10,HLS,2,05/07/13,Bombus hortorum,1
Farm10,HLS,2,05/07/13,Bombus hortorum,1
Farm10,HLS,2,05/07/13,Bombus hortorum,1
Farm10,HLS,3,03/08/13,Bombus hortorum,1
Farm10,HLS,3,03/08/13,Bombus hortorum,1
Farm10,HLS,3,03/08/13,Bombus hortorum,1
Farm10,HLS,3,03/08/13,Bombus hortorum,2
Farm10,HLS,1,05/27/14,Bombus hortorum,3
Farm10,HLS,1,05/27/14,Bombus hortorum,2
Farm10,HLS,1,05/27/14,Bombus hortorum,1
Farm10,HLS,2,06/29/14,Bombus hortorum,1
Farm10,HLS,2,06/29/14,Bombus hortorum,1
Farm10,HLS,2,06/29/14,Bombus hortorum,1
Farm10,HLS,2,06/29/14,Bombus hortorum,1
Farm10,HLS,2,06/29/14,Bombus hortorum,3
Farm10,HLS,2,06/29/14,Bombus hortorum,2
Farm10,HLS,2,06/29/14,Bombus hortorum,3
Farm10,HLS,3,07/08/14,Bombus hortorum,1
Farm10,HLS,3,07/08/14,Bombus hortorum,1
Farm10,HLS,3,07/08/14,Bombus hortorum,1
Farm10,HLS,3,07/08/14,Bombus hortorum,1
Farm10,HLS,3,03/08/13,Bombus hypnorum,1
Farm10,HLS,1,05/06/13,Bombus lapidarius,1
Farm10,HLS,2,05/07/13,Bombus lapidarius,1
Farm10,HLS,2,05/07/13,Bombus lapidarius,1
Farm10,HLS,2,05/07/13,Bombus lapidarius,1
Farm10,HLS,2,05/07/13,Bombus lapidarius,1
Farm10,HLS,2,05/07/13,Bombus lapidarius,1
Farm10,HLS,2,05/07/13,Bombus lapidarius,7
Farm10,HLS,2,05/07/13,Bombus lapidarius,1
Farm10,HLS,2,05/07/13,Bombus lapidarius,16
Farm10,HLS,2,05/07/13,Bombus lapidarius,15
Farm10,HLS,2,05/07/13,Bombus lapidarius,8
Farm10,HLS,3,03/08/13,Bombus lapidarius,29
Farm10,HLS,3,03/08/13,Bombus lapidarius,2
Farm10,HLS,3,03/08/13,Bombus lapidarius,14
Farm10,HLS,3,03/08/13,Bombus lapidarius,2
Farm10,HLS,3,03/08/13,Bombus lapidarius,34
Farm10,HLS,3,03/08/13,Bombus lapidarius,53
Farm10,HLS,3,03/08/13,Bombus lapidarius,1
Farm10,HLS,3,03/08/13,Bombus lapidarius,4
Farm10,HLS,3,03/08/13,Bombus lapidarius,1
Farm10,HLS,3,03/08/13,Bombus lapidarius,2
Farm10,HLS,3,03/08/13,Bombus lapidarius,1
Farm10,HLS,3,03/08/13,Bombus lapidarius,2
Farm10,HLS,3,03/08/13,Bombus lapidarius,1
Farm10,HLS,3,03/08/13,Bombus lapidarius,1
Farm10,HLS,3,03/08/13,Bombus lapidarius,3
Farm10,HLS,3,03/08/13,Bombus lapidarius,8
Farm10,HLS,3,03/08/13,Bombus lapidarius,1
Farm10,HLS,3,03/08/13,Bombus lapidarius,1
Farm10,HLS,3,03/08/13,Bombus lapidarius,4
Farm10,HLS,3,03/08/13,Bombus lapidarius,9
Farm10,HLS,3,03/08/13,Bombus lapidarius,1
Farm10,HLS,3,03/08/13,Bombus lapidarius,1
Farm10,HLS,3,03/08/13,Bombus lapidarius,3
Farm10,HLS,3,03/08/13,Bombus lapidarius,1
Farm10,HLS,3,03/08/13,Bombus lapidarius,1
Farm10,HLS,3,03/08/13,Bombus lapidarius,1
Farm10,HLS,3,03/08/13,Bombus lapidarius,5
Farm10,HLS,3,03/08/13,Bombus lapidarius,1
Farm10,HLS,3,03/08/13,Bombus lapidarius,1
Farm10,HLS,3,03/08/13,Bombus lapidarius,2
Farm10,HLS,3,03/08/13,Bombus lapidarius,2
Farm10,HLS,2,06/29/14,Bombus lapidarius,11
Farm10,HLS,2,06/29/14,Bombus lapidarius,1
Farm10,HLS,2,06/29/14,Bombus lapidarius,1
Farm10,HLS,2,06/29/14,Bombus lapidarius,1
Farm10,HLS,2,06/29/14,Bombus lapidarius,1
Farm10,HLS,2,06/29/14,Bombus lapidarius,1
Farm10,HLS,2,06/29/14,Bombus lapidarius,1
Farm10,HLS,2,06/29/14,Bombus lapidarius,2
Farm10,HLS,2,06/29/14,Bombus lapidarius,1
Farm10,HLS,2,06/29/14,Bombus lapidarius,1
Farm10,HLS,2,06/29/14,Bombus lapidarius,1
Farm10,HLS,2,06/29/14,Bombus lapidarius,2
Farm10,HLS,2,06/29/14,Bombus lapidarius,10
Farm10,HLS,2,06/29/14,Bombus lapidarius,6
Farm10,HLS,2,06/29/14,Bombus lapidarius,1
Farm10,HLS,2,06/29/14,Bombus lapidarius,2
Farm10,HLS,2,06/29/14,Bombus lapidarius,1
Farm10,HLS,2,06/29/14,Bombus lapidarius,6
Farm10,HLS,2,06/29/14,Bombus lapidarius,2
Farm10,HLS,2,06/29/14,Bombus lapidarius,1
Farm10,HLS,3,07/08/14,Bombus lapidarius,3
Farm10,HLS,3,07/08/14,Bombus lapidarius,20
Farm10,HLS,3,07/08/14,Bombus lapidarius,11
Farm10,HLS,3,07/08/14,Bombus lapidarius,1
Farm10,HLS,3,07/08/14,Bombus lapidarius,1
Farm10,HLS,3,07/08/14,Bombus lapidarius,1
Farm10,HLS,3,07/08/14,Bombus lapidarius,1
Farm10,HLS,3,07/08/14,Bombus lapidarius,4
Farm10,HLS,3,07/08/14,Bombus lapidarius,17
Farm10,HLS,3,07/08/14,Bombus lapidarius,1
Farm10,HLS,3,07/08/14,Bombus lapidarius,1
Farm10,HLS,3,07/08/14,Bombus lapidarius,1
Farm10,HLS,3,07/08/14,Bombus lapidarius,2
Farm10,HLS,3,07/08/14,Bombus lapidarius,1
Farm10,HLS,3,07/08/14,Bombus lapidarius,1
Farm10,HLS,3,07/08/14,Bombus lapidarius,1
Farm10,HLS,3,07/08/14,Bombus lapidarius,1
Farm10,HLS,3,07/08/14,Bombus lapidarius,3
Farm10,HLS,3,07/08/14,Bombus lapidarius,11
Farm10,HLS,3,07/08/14,Bombus lapidarius,7
Farm10,HLS,3,07/08/14,Bombus lapidarius,1
Farm10,HLS,3,07/08/14,Bombus lapidarius,1
Farm10,HLS,3,07/08/14,Bombus lapidarius,11
Farm10,HLS,2,05/07/13,Bombus lucorum,2
Farm10,HLS,2,05/07/13,Bombus lucorum,1
Farm10,HLS,2,05/07/13,Bombus lucorum,1
Farm10,HLS,2,05/07/13,Bombus lucorum,2
Farm10,HLS,2,05/07/13,Bombus lucorum,1
Farm10,HLS,2,05/07/13,Bombus lucorum,1
Farm10,HLS,2,05/07/13,Bombus lucorum,1
Farm10,HLS,2,05/07/13,Bombus lucorum,2
Farm10,HLS,2,05/07/13,Bombus lucorum,1
Farm10,HLS,3,03/08/13,Bombus lucorum,1
Farm10,HLS,3,03/08/13,Bombus lucorum,2
Farm10,HLS,3,03/08/13,Bombus lucorum,2
Farm10,HLS,3,03/08/13,Bombus lucorum,1
Farm10,HLS,3,03/08/13,Bombus lucorum,3
Farm10,HLS,3,03/08/13,Bombus lucorum,2
Farm10,HLS,2,06/29/14,Bombus lucorum,1
Farm10,HLS,2,06/29/14,Bombus lucorum,1
Farm10,HLS,3,07/08/14,Bombus lucorum,2
Farm10,HLS,3,07/08/14,Bombus lucorum,1
Farm10,HLS,3,07/08/14,Bombus lucorum,1
Farm10,HLS,3,07/08/14,Bombus lucorum,1
Farm10,HLS,1,05/06/13,Bombus pascuorum,1
Farm10,HLS,1,05/06/13,Bombus pascuorum,3
Farm10,HLS,1,05/06/13,Bombus pascuorum,4
Farm10,HLS,1,05/06/13,Bombus pascuorum,1
Farm10,HLS,2,05/07/13,Bombus pascuorum,3
Farm10,HLS,2,05/07/13,Bombus pascuorum,1
Farm10,HLS,2,05/07/13,Bombus pascuorum,1
Farm10,HLS,2,05/07/13,Bombus pascuorum,3
Farm10,HLS,2,05/07/13,Bombus pascuorum,1
Farm10,HLS,2,05/07/13,Bombus pascuorum,2
Farm10,HLS,2,05/07/13,Bombus pascuorum,2
Farm10,HLS,2,05/07/13,Bombus pascuorum,3
Farm10,HLS,2,05/07/13,Bombus pascuorum,3
Farm10,HLS,2,05/07/13,Bombus pascuorum,3
Farm10,HLS,2,05/07/13,Bombus pascuorum,3
Farm10,HLS,2,05/07/13,Bombus pascuorum,1
Farm10,HLS,3,03/08/13,Bombus pascuorum,7
Farm10,HLS,3,03/08/13,Bombus pascuorum,2
Farm10,HLS,3,03/08/13,Bombus pascuorum,7
Farm10,HLS,3,03/08/13,Bombus pascuorum,2
Farm10,HLS,3,03/08/13,Bombus pascuorum,1
Farm10,HLS,3,03/08/13,Bombus pascuorum,3
Farm10,HLS,3,03/08/13,Bombus pascuorum,3
Farm10,HLS,3,03/08/13,Bombus pascuorum,6
Farm10,HLS,3,03/08/13,Bombus pascuorum,1
Farm10,HLS,3,03/08/13,Bombus pascuorum,1
Farm10,HLS,3,03/08/13,Bombus pascuorum,2
Farm10,HLS,3,03/08/13,Bombus pascuorum,1
Farm10,HLS,3,03/08/13,Bombus pascuorum,1
Farm10,HLS,1,05/27/14,Bombus pascuorum,1
Farm10,HLS,1,05/27/14,Bombus pascuorum,2
Farm10,HLS,1,05/27/14,Bombus pascuorum,2
Farm10,HLS,1,05/27/14,Bombus pascuorum,1
Farm10,HLS,1,05/27/14,Bombus pascuorum,1
Farm10,HLS,2,06/29/14,Bombus pascuorum,1
Farm10,HLS,2,06/29/14,Bombus pascuorum,1
Farm10,HLS,2,06/29/14,Bombus pascuorum,1
Farm10,HLS,2,06/29/14,Bombus pascuorum,1
Farm10,HLS,2,06/29/14,Bombus pascuorum,4
Farm10,HLS,2,06/29/14,Bombus pascuorum,1
Farm10,HLS,2,06/29/14,Bombus pascuorum,1
Farm10,HLS,3,07/08/14,Bombus pascuorum,1
Farm10,HLS,3,07/08/14,Bombus pascuorum,1
Farm10,HLS,3,07/08/14,Bombus pascuorum,1
Farm10,HLS,3,07/08/14,Bombus pascuorum,1
Farm10,HLS,3,07/08/14,Bombus pascuorum,1
Farm10,HLS,3,07/08/14,Bombus pascuorum,3
Farm10,HLS,3,07/08/14,Bombus pascuorum,1
Farm10,HLS,3,07/08/14,Bombus pascuorum,1
Farm10,HLS,3,07/08/14,Bombus pascuorum,2
Farm10,HLS,3,07/08/14,Bombus pascuorum,1
Farm10,HLS,3,07/08/14,Bombus pascuorum,7
Farm10,HLS,2,05/07/13,Bombus pratorum,1
Farm10,HLS,3,03/08/13,Bombus pratorum,1
Farm10,HLS,3,03/08/13,Bombus pratorum,1
Farm10,HLS,1,05/27/14,Bombus pratorum,1
Farm10,HLS,1,05/27/14,Bombus pratorum,1
Farm10,HLS,2,06/29/14,Bombus pratorum,1
Farm10,HLS,2,06/29/14,Bombus rupestris,1
Farm10,HLS,3,07/08/14,Bombus rupestris,1
Farm10,HLS,2,05/07/13,Bombus terrestris,2
Farm10,HLS,2,05/07/13,Bombus terrestris,1
Farm10,HLS,2,05/07/13,Bombus terrestris,1
Farm10,HLS,2,05/07/13,Bombus terrestris,1
Farm10,HLS,2,05/07/13,Bombus terrestris,1
Farm10,HLS,2,05/07/13,Bombus terrestris,3
Farm10,HLS,2,05/07/13,Bombus terrestris,1
Farm10,HLS,2,05/07/13,Bombus terrestris,5
Farm10,HLS,2,05/07/13,Bombus terrestris,6
Farm10,HLS,2,05/07/13,Bombus terrestris,4
Farm10,HLS,2,05/07/13,Bombus terrestris,2
Farm10,HLS,2,05/07/13,Bombus terrestris,2
Farm10,HLS,2,05/07/13,Bombus terrestris,2
Farm10,HLS,2,05/07/13,Bombus terrestris,1
Farm10,HLS,3,03/08/13,Bombus terrestris,12
Farm10,HLS,3,03/08/13,Bombus terrestris,1
Farm10,HLS,3,03/08/13,Bombus terrestris,1
Farm10,HLS,3,03/08/13,Bombus terrestris,1
Farm10,HLS,3,03/08/13,Bombus terrestris,2
Farm10,HLS,3,03/08/13,Bombus terrestris,88
Farm10,HLS,3,03/08/13,Bombus terrestris,6
Farm10,HLS,3,03/08/13,Bombus terrestris,1
Farm10,HLS,3,03/08/13,Bombus terrestris,2
Farm10,HLS,3,03/08/13,Bombus terrestris,1
Farm10,HLS,3,03/08/13,Bombus terrestris,1
Farm10,HLS,3,03/08/13,Bombus terrestris,1
Farm10,HLS,3,03/08/13,Bombus terrestris,1
Farm10,HLS,3,03/08/13,Bombus terrestris,1
Farm10,HLS,3,03/08/13,Bombus terrestris,2
Farm10,HLS,3,03/08/13,Bombus terrestris,1
Farm10,HLS,3,03/08/13,Bombus terrestris,4
Farm10,HLS,3,03/08/13,Bombus terrestris,1
Farm10,HLS,3,03/08/13,Bombus terrestris,1
Farm10,HLS,3,03/08/13,Bombus terrestris,2
Farm10,HLS,3,03/08/13,Bombus terrestris,1
Farm10,HLS,3,03/08/13,Bombus terrestris,20
Farm10,HLS,3,03/08/13,Bombus terrestris,2
Farm10,HLS,3,03/08/13,Bombus terrestris,2
Farm10,HLS,2,06/29/14,Bombus terrestris,1
Farm10,HLS,2,06/29/14,Bombus terrestris,2
Farm10,HLS,2,06/29/14,Bombus terrestris,1
Farm10,HLS,2,06/29/14,Bombus terrestris,1
Farm10,HLS,3,07/08/14,Bombus terrestris,2
Farm10,HLS,3,07/08/14,Bombus terrestris,1
Farm10,HLS,3,07/08/14,Bombus terrestris,3
Farm10,HLS,3,07/08/14,Bombus terrestris,12
Farm10,HLS,3,07/08/14,Bombus terrestris,1
Farm10,HLS,3,07/08/14,Bombus terrestris,1
Farm10,HLS,3,07/08/14,Bombus terrestris,1
Farm10,HLS,3,07/08/14,Bombus terrestris,4
Farm10,HLS,3,07/08/14,Bombus terrestris,3
Farm10,HLS,3,03/08/13,Bombus vestalis,1
Farm10,HLS,3,03/08/13,Bombus vestalis,2
Farm10,HLS,3,03/08/13,Bombus vestalis,1
Farm10,HLS,3,03/08/13,Bombus vestalis,1
Farm10,HLS,3,03/08/13,Bombus vestalis,1
Farm10,HLS,2,06/29/14,Bombus vestalis,1
Farm10,HLS,3,07/08/14,Bombus vestalis,1
Farm10,HLS,3,07/08/14,Halictus rubicundus,1
Farm10,HLS,2,06/29/14,Halictus tumulorum,1
Farm10,HLS,3,07/08/14,Halictus tumulorum,1
Farm10,HLS,2,05/07/13,Lasioglossum calceatum,1
Farm10,HLS,2,06/29/14,Lasioglossum calceatum,1
Farm10,HLS,2,06/29/14,Lasioglossum calceatum,1
Farm10,HLS,3,07/08/14,Lasioglossum calceatum,1
Farm10,HLS,2,06/29/14,Lasioglossum malachurum,1
Farm10,HLS,2,06/29/14,Lasioglossum malachurum,1
Farm10,HLS,2,06/29/14,Lasioglossum malachurum,9
Farm10,HLS,2,06/29/14,Lasioglossum malachurum,2
Farm10,HLS,2,06/29/14,Lasioglossum malachurum,1
Farm10,HLS,2,06/29/14,Lasioglossum malachurum,1
Farm10,HLS,2,06/29/14,Lasioglossum malachurum,1
Farm10,HLS,2,06/29/14,Lasioglossum malachurum,2
Farm10,HLS,2,06/29/14,Lasioglossum malachurum,1
Farm10,HLS,2,06/29/14,Lasioglossum malachurum,1
Farm10,HLS,3,07/08/14,Lasioglossum malachurum,2
Farm10,HLS,3,07/08/14,Lasioglossum malachurum,1
Farm10,HLS,2,06/29/14,Lasioglossum morio,2
Farm10,HLS,3,07/08/14,Lasioglossum morio,1
Farm10,HLS,2,05/07/13,Megachile versicolor,1
Farm10,HLS,3,07/08/14,Megachile versicolor,1
Farm10,HLS,3,07/08/14,Melitta tricincta,10
Farm10,HLS,2,06/29/14,Osmia caerulescens,1
Farm10,HLS,3,07/08/14,Sphecodes monilicornis,1
Farm11,ELS,2,06/07/14,Andrena bicolor,1
Farm11,ELS,1,05/31/13,Andrena carantonica,1
Farm11,ELS,2,06/07/14,Andrena cineraria,1
Farm11,ELS,1,05/31/13,Andrena fulva,1
Farm11,ELS,2,06/07/14,Andrena minutula,1
Farm11,ELS,2,06/07/14,Andrena semilaevis,1
Farm11,ELS,3,04/08/13,Bombus barbutellus,1
Farm11,ELS,1,05/31/13,Bombus hortorum,2
Farm11,ELS,2,09/07/13,Bombus hortorum,1
Farm11,ELS,2,09/07/13,Bombus hortorum,1
Farm11,ELS,3,04/08/13,Bombus hortorum,1
Farm11,ELS,1,05/22/14,Bombus hortorum,3
Farm11,ELS,1,05/22/14,Bombus hortorum,1
Farm11,ELS,1,05/22/14,Bombus hortorum,1
Farm11,ELS,1,05/22/14,Bombus hortorum,5
Farm11,ELS,2,09/07/13,Bombus hypnorum,1
Farm11,ELS,3,04/08/13,Bombus hypnorum,3
Farm11,ELS,3,04/08/13,Bombus hypnorum,1
Farm11,ELS,2,06/07/14,Bombus hypnorum,1
Farm11,ELS,3,04/08/13,Bombus lapidarius,1
Farm11,ELS,3,04/08/13,Bombus lapidarius,190
Farm11,ELS,3,04/08/13,Bombus lapidarius,2
Farm11,ELS,3,04/08/13,Bombus lapidarius,139
Farm11,ELS,3,04/08/13,Bombus lapidarius,14
Farm11,ELS,3,04/08/13,Bombus lapidarius,6
Farm11,ELS,3,04/08/13,Bombus lapidarius,2
Farm11,ELS,3,04/08/13,Bombus lapidarius,2
Farm11,ELS,3,04/08/13,Bombus lapidarius,1
Farm11,ELS,3,04/08/13,Bombus lapidarius,1
Farm11,ELS,3,04/08/13,Bombus lapidarius,4
Farm11,ELS,3,04/08/13,Bombus lapidarius,4
Farm11,ELS,3,04/08/13,Bombus lapidarius,6
Farm11,ELS,3,04/08/13,Bombus lapidarius,1
Farm11,ELS,3,04/08/13,Bombus lapidarius,1
Farm11,ELS,3,04/08/13,Bombus lapidarius,1
Farm11,ELS,3,04/08/13,Bombus lapidarius,3
Farm11,ELS,3,04/08/13,Bombus lapidarius,1
Farm11,ELS,3,04/08/13,Bombus lapidarius,1
Farm11,ELS,3,04/08/13,Bombus lapidarius,1
Farm11,ELS,3,04/08/13,Bombus lapidarius,71
Farm11,ELS,3,04/08/13,Bombus lapidarius,59
Farm11,ELS,3,04/08/13,Bombus lapidarius,1
Farm11,ELS,3,04/08/13,Bombus lapidarius,1
Farm11,ELS,3,04/08/13,Bombus lapidarius,1
Farm11,ELS,3,04/08/13,Bombus lapidarius,1
Farm11,ELS,3,04/08/13,Bombus lapidarius,1
Farm11,ELS,3,04/08/13,Bombus lapidarius,1
Farm11,ELS,3,04/08/13,Bombus lapidarius,1
Farm11,ELS,3,04/08/13,Bombus lapidarius,95
Farm11,ELS,3,04/08/13,Bombus lapidarius,15
Farm11,ELS,3,04/08/13,Bombus lapidarius,134
Farm11,ELS,3,04/08/13,Bombus lapidarius,1
Farm11,ELS,2,09/07/13,Bombus lapidarius,1
Farm11,ELS,2,09/07/13,Bombus lapidarius,1
Farm11,ELS,2,09/07/13,Bombus lapidarius,2
Farm11,ELS,2,09/07/13,Bombus lapidarius,4
Farm11,ELS,2,06/07/14,Bombus lapidarius,1
Farm11,ELS,2,06/07/14,Bombus lapidarius,1
Farm11,ELS,3,07/08/14,Bombus lapidarius,57
Farm11,ELS,3,07/08/14,Bombus lapidarius,14
Farm11,ELS,3,07/08/14,Bombus lapidarius,1
Farm11,ELS,3,07/08/14,Bombus lapidarius,1
Farm11,ELS,3,07/08/14,Bombus lapidarius,20
Farm11,ELS,3,07/08/14,Bombus lapidarius,1
Farm11,ELS,3,07/08/14,Bombus lapidarius,28
Farm11,ELS,3,07/08/14,Bombus lapidarius,4
Farm11,ELS,3,07/08/14,Bombus lapidarius,1
Farm11,ELS,3,07/08/14,Bombus lapidarius,3
Farm11,ELS,3,07/08/14,Bombus lapidarius,132
Farm11,ELS,3,07/08/14,Bombus lapidarius,16
Farm11,ELS,3,04/08/13,Bombus lucorum,1
Farm11,ELS,2,06/07/14,Bombus lucorum,1
Farm11,ELS,2,06/07/14,Bombus lucorum,2
Farm11,ELS,2,09/07/13,Bombus pascuorum,2
Farm11,ELS,2,09/07/13,Bombus pascuorum,1
Farm11,ELS,2,09/07/13,Bombus pascuorum,1
Farm11,ELS,2,09/07/13,Bombus pascuorum,2
Farm11,ELS,2,09/07/13,Bombus pascuorum,1
Farm11,ELS,2,09/07/13,Bombus pascuorum,1
Farm11,ELS,2,09/07/13,Bombus pascuorum,1
Farm11,ELS,2,09/07/13,Bombus pascuorum,1
Farm11,ELS,3,04/08/13,Bombus pascuorum,5
Farm11,ELS,3,04/08/13,Bombus pascuorum,3
Farm11,ELS,3,04/08/13,Bombus pascuorum,1
Farm11,ELS,3,04/08/13,Bombus pascuorum,1
Farm11,ELS,3,04/08/13,Bombus pascuorum,1
Farm11,ELS,3,04/08/13,Bombus pascuorum,9
Farm11,ELS,3,04/08/13,Bombus pascuorum,1
Farm11,ELS,3,04/08/13,Bombus pascuorum,2
Farm11,ELS,1,05/22/14,Bombus pascuorum,4
Farm11,ELS,1,05/22/14,Bombus pascuorum,1
Farm11,ELS,2,06/07/14,Bombus pascuorum,1
Farm11,ELS,2,06/07/14,Bombus pascuorum,1
Farm11,ELS,2,06/07/14,Bombus pascuorum,1
Farm11,ELS,2,06/07/14,Bombus pascuorum,2
Farm11,ELS,2,06/07/14,Bombus pascuorum,1
Farm11,ELS,2,06/07/14,Bombus pascuorum,1
Farm11,ELS,3,07/08/14,Bombus pascuorum,1
Farm11,ELS,3,07/08/14,Bombus pascuorum,1
Farm11,ELS,3,07/08/14,Bombus pascuorum,1
Farm11,ELS,3,07/08/14,Bombus pascuorum,1
Farm11,ELS,3,07/08/14,Bombus pascuorum,1
Farm11,ELS,3,07/08/14,Bombus pascuorum,1
Farm11,ELS,3,07/08/14,Bombus pascuorum,1
Farm11,ELS,2,09/07/13,Bombus pratorum,1
Farm11,ELS,2,09/07/13,Bombus pratorum,2
Farm11,ELS,2,06/07/14,Bombus pratorum,1
Farm11,ELS,3,07/08/14,Bombus pratorum,1
Farm11,ELS,1,05/22/14,Bombus pratorum,1
Farm11,ELS,3,04/08/13,Bombus rupestris,7
Farm11,ELS,3,07/08/14,Bombus rupestris,1
Farm11,ELS,2,09/07/13,Bombus terrestris,2
Farm11,ELS,2,09/07/13,Bombus terrestris,1
Farm11,ELS,2,09/07/13,Bombus terrestris,2
Farm11,ELS,2,09/07/13,Bombus terrestris,1
Farm11,ELS,2,09/07/13,Bombus terrestris,2
Farm11,ELS,2,09/07/13,Bombus terrestris,1
Farm11,ELS,2,09/07/13,Bombus terrestris,1
Farm11,ELS,3,04/08/13,Bombus terrestris,7
Farm11,ELS,3,04/08/13,Bombus terrestris,1
Farm11,ELS,3,04/08/13,Bombus terrestris,1
Farm11,ELS,3,04/08/13,Bombus terrestris,3
Farm11,ELS,3,04/08/13,Bombus terrestris,2
Farm11,ELS,3,04/08/13,Bombus terrestris,1
Farm11,ELS,3,04/08/13,Bombus terrestris,2
Farm11,ELS,2,06/07/14,Bombus terrestris,1
Farm11,ELS,2,06/07/14,Bombus terrestris,1
Farm11,ELS,3,07/08/14,Bombus terrestris,11
Farm11,ELS,3,07/08/14,Bombus terrestris,1
Farm11,ELS,3,07/08/14,Bombus terrestris,1
Farm11,ELS,3,07/08/14,Bombus terrestris,3
Farm11,ELS,3,04/08/13,Bombus vestalis,4
Farm11,ELS,2,06/07/14,Bombus vestalis,1
Farm11,ELS,2,09/07/13,Colletes daviesanus,1
Farm11,ELS,2,06/07/14,Colletes daviesanus,1
Farm11,ELS,2,06/07/14,Hylaeus communis,1
Farm11,ELS,2,09/07/13,Hylaeus signatus,1
Farm11,ELS,2,06/07/14,Lasioglossum calceatum,1
Farm11,ELS,2,06/07/14,Lasioglossum calceatum,1
Farm11,ELS,2,06/07/14,Lasioglossum calceatum,1
Farm11,ELS,2,06/07/14,Lasioglossum calceatum,1
Farm11,ELS,2,06/07/14,Lasioglossum calceatum,1
Farm11,ELS,3,07/08/14,Lasioglossum leucopus,4
Farm11,ELS,1,05/31/13,Lasioglossum leucozonium,1
Farm11,ELS,2,06/07/14,Lasioglossum malachurum,1
Farm11,ELS,2,06/07/14,Lasioglossum malachurum,2
Farm11,ELS,2,06/07/14,Lasioglossum malachurum,9
Farm11,ELS,2,06/07/14,Lasioglossum malachurum,1
Farm11,ELS,3,07/08/14,Lasioglossum morio,1
Farm11,ELS,3,07/08/14,Lasioglossum morio,1
Farm11,ELS,2,06/07/14,Megachile willughbiella,1
Farm11,ELS,3,07/08/14,Melitta tricincta,5
Farm11,ELS,3,07/08/14,Melitta tricincta,5
Farm11,ELS,1,05/31/13,Nomada flava/panzeri,2
Farm11,ELS,1,05/31/13,Nomada goodeniana,1
Farm11,ELS,1,05/31/13,Nomada goodeniana,1
Farm11,ELS,1,05/31/13,Nomada goodeniana,6
Farm11,ELS,1,05/31/13,Nomada marshamella,1
Farm11,ELS,1,05/31/13,Nomada marshamella,1
Farm11,ELS,1,05/31/13,Osmia bicolor,1
Farm12,ELS,3,03/08/14,Andrena bicolor,1
Farm12,ELS,1,05/16/14,Andrena dorsata,1
Farm12,ELS,1,05/16/14,Andrena dorsata,1
Farm12,ELS,2,06/21/14,Andrena dorsata,1
Farm12,ELS,2,06/21/14,Andrena florea,1
Farm12,ELS,1,02/06/13,Andrena haemorrhoa,1
Farm12,ELS,2,06/30/13,Andrena haemorrhoa,1
Farm12,ELS,2,06/21/14,Andrena haemorrhoa,3
Farm12,ELS,1,05/16/14,Andrena humilis,1
Farm12,ELS,3,10/08/13,Andrena minutula,1
Farm12,ELS,3,03/08/14,Andrena minutula,1
Farm12,ELS,3,03/08/14,Andrena minutula,1
Farm12,ELS,1,05/16/14,Andrena nigroaenea,1
Farm12,ELS,1,05/16/14,Andrena nigroaenea,2
Farm12,ELS,1,05/16/14,Anthophora plumipes,1
Farm12,ELS,1,02/06/13,Bombus hortorum,1
Farm12,ELS,1,02/06/13,Bombus hortorum,1
Farm12,ELS,1,02/06/13,Bombus hortorum,3
Farm12,ELS,1,02/06/13,Bombus hortorum,1
Farm12,ELS,1,02/06/13,Bombus hortorum,1
Farm12,ELS,1,02/06/13,Bombus hortorum,1
Farm12,ELS,1,02/06/13,Bombus hortorum,1
Farm12,ELS,2,06/30/13,Bombus hortorum,1
Farm12,ELS,2,06/30/13,Bombus hortorum,1
Farm12,ELS,2,06/30/13,Bombus hortorum,1
Farm12,ELS,2,06/30/13,Bombus hortorum,1
Farm12,ELS,2,06/30/13,Bombus hortorum,1
Farm12,ELS,2,06/30/13,Bombus hortorum,2
Farm12,ELS,2,06/30/13,Bombus hortorum,1
Farm12,ELS,1,05/16/14,Bombus hortorum,1
Farm12,ELS,1,05/16/14,Bombus hortorum,1
Farm12,ELS,1,05/16/14,Bombus hortorum,2
Farm12,ELS,1,05/16/14,Bombus hortorum,2
Farm12,ELS,2,06/21/14,Bombus hortorum,1
Farm12,ELS,2,06/30/13,Bombus hypnorum,1
Farm12,ELS,1,02/06/13,Bombus lapidarius,1
Farm12,ELS,1,02/06/13,Bombus lapidarius,1
Farm12,ELS,1,02/06/13,Bombus lapidarius,1
Farm12,ELS,1,02/06/13,Bombus lapidarius,1
